feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Helcococcus	age_days_numeric	age_days_numeric	0.253546187169459	0.0507470173611261	462	60	8.91467695837569e-07	7.57747541461934e-05
Corynebacterium	collection_season2	winter	1.38970737637273	0.300311951877132	462	383	4.84863883037615e-06	0.000206067150290986
Neisseria	collection_season2	winter	-1.00090833409876	0.238341776581793	462	115	3.22653011921182e-05	0.000914183533776681
Corynebacterium	collection_season2	autumn	1.2869101997832	0.335011017122232	462	383	0.000140749896414166	0.00291169051800633
Streptobacillus	collection_season2	winter	-0.615475242251301	0.162408296167019	462	44	0.000171275912823902	0.00291169051800633
Helcococcus	collection_season2	winter	0.566350764698896	0.154477876793605	462	60	0.000277701685561234	0.00393410721211748
Porphyromonas	collection_season2	winter	-0.661205154814541	0.19764123168154	462	79	0.000889531540227045	0.0108014544170427
ASV_22	age_days_numeric	age_days_numeric	-0.253605311283138	0.0765868198304892	462	154	0.0010169273542743	0.0108048531391644
Helcococcus	collection_season2	spring	0.468981246415704	0.154251220736142	462	60	0.00251331549883348	0.0220512501165623
Moraxella	siblings2	yes	-0.678733154667249	0.217908855091787	462	458	0.00259426471959557	0.0220512501165623
Neisseria	collection_season2	autumn	-0.803878561197176	0.271393528961673	462	115	0.00321753480111275	0.0248627689176895
Neisseria	collection_season2	spring	-0.708978881620315	0.242570264599059	462	115	0.00364176724287056	0.0257958513036665
Corynebacterium	collection_season2	spring	0.806014782869036	0.302057546257822	462	383	0.00790281889375274	0.0479814004263559
Haemophilus	collection_season2	spring	1.05290771049546	0.391734507928191	462	381	0.00746903221374883	0.0479814004263559
Porphyromonas	siblings2	yes	0.517967175550907	0.195598249427616	462	79	0.00981908447504777	0.0521638862736913
ASV_35	age_days_numeric	age_days_numeric	-0.14137527171913	0.0541876329564513	462	41	0.00943555803845553	0.0521638862736913
Haemophilus	age_days_numeric	age_days_numeric	0.319299057059351	0.131371255475181	462	381	0.015536873894401	0.0776843694720048
Alloprevotella	collection_season2	winter	-0.375287373626888	0.155954072192232	462	45	0.0165242155063008	0.0780310176686424
Fusobacterium	collection_season2	autumn	-0.562777783788575	0.238959338555399	462	62	0.0189558267215413	0.0848023827016322
Corynebacterium	age_days_numeric	age_days_numeric	-0.23306237395169	0.102015685700523	462	383	0.0228852296530172	0.0887137295616032
Alloprevotella	age_days_numeric	age_days_numeric	0.128712858214979	0.0569884658116383	462	45	0.0244693123994164	0.0887137295616032
Streptococcus	collection_season2	winter	-0.666949351797865	0.293370967056439	462	394	0.0234668372937399	0.0887137295616032
Fusobacterium	collection_season2	winter	-0.472033169792265	0.212776137821977	462	62	0.0270167849737243	0.0887137295616032
Streptobacillus	collection_season2	spring	-0.376381174019238	0.165100859479913	462	44	0.0230866141989558	0.0887137295616032
Moraxella	collection_season2	autumn	0.519768042804487	0.234456320469433	462	458	0.0271359643364904	0.0887137295616032
Moraxella	collection_season2	winter	0.462634415257443	0.207931187933151	462	458	0.0265738396104098	0.0887137295616032
Acinetobacter	collection_season2	winter	0.335523677806319	0.152595180975019	462	41	0.028395495632022	0.0893932269896989
Prevotella	age_days_numeric	age_days_numeric	-0.11337259572861	0.0523404705382386	462	30	0.0309224660184939	0.0938717718418566
Porphyromonas	collection_season2	spring	-0.407349784782075	0.20057762483172	462	79	0.0428480013571956	0.125588969495228
ASV_35	collection_season2	autumn	-0.344747932727706	0.172994230046454	462	41	0.0468841305879016	0.132838369999055
ASV_35	collection_season2	winter	-0.300526272464639	0.15227220066242	462	41	0.0490341610585616	0.134448506128314
Streptobacillus	age_days_numeric	age_days_numeric	-0.112730753725873	0.0578365084685821	462	44	0.0520101070504703	0.138151846852812
ASV_35	collection_season2	spring	-0.289075703827712	0.154770882283988	462	41	0.0624365507132447	0.160821418503812
Corynebacterium	siblings2	yes	0.69132609900449	0.37222089023343	462	383	0.0671458190716975	0.167864547679244
ASV_35	siblings2	yes	-0.260555715966077	0.146559339188536	462	41	0.0793573271931485	0.192724937469075
Dolosigranulum	collection_season2	autumn	0.566798522525264	0.348043866671119	462	381	0.104132549664214	0.238865383105037
Streptococcus	siblings2	yes	-0.529680368718647	0.321260147926187	462	394	0.103332156702253	0.238865383105037
Moraxella	collection_season2	spring	0.340061108222649	0.210430757487167	462	458	0.10678687715284	0.238865383105037
Dolosigranulum	collection_season2	winter	0.495942422623187	0.310234286208043	462	381	0.110602772766059	0.24105732525936
