feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Streptobacillus	collection_season2	winter	-1.35738481874528	0.280000928974512	462	59	1.71814569749779e-06	8.32497861614996e-05
Neisseria	collection_season2	winter	-1.9238463195391	0.399075349072803	462	133	1.95881849791764e-06	8.32497861614996e-05
Helcococcus	age_days_numeric	age_days_numeric	0.259492751154307	0.0580541357832696	462	66	1.03311094903643e-05	0.000292714768893654
ASV_22	age_days_numeric	age_days_numeric	-0.452233854236411	0.110890815121381	462	177	5.52575041393156e-05	0.00117422196296046
Porphyromonas	collection_season2	winter	-1.19619451505575	0.304202043122112	462	95	9.7243106333605e-05	0.00165313280767129
Alloprevotella	collection_season2	winter	-1.08695193568004	0.295610896778706	462	82	0.000264391610379148	0.00374554781370459
Streptococcus	collection_season2	winter	-1.50352088700421	0.415395448452006	462	399	0.000328249739909492	0.00398588969890097
Gemella	collection_season2	winter	-0.846098074031171	0.237570729504316	462	70	0.000410966280092281	0.00436651672598049
ASV_35	collection_season2	winter	-0.797932819629607	0.227599744927992	462	57	0.000500283427356772	0.00472489903614729
Corynebacterium	collection_season2	winter	1.45400451078725	0.440150065800497	462	392	0.00103194184667302	0.00877150569672064
Fusobacterium	collection_season2	winter	-1.08495511383489	0.331489458747786	462	78	0.00114588135336699	0.00885453773056313
Neisseria	collection_season2	autumn	-1.46885948777646	0.454443657717099	462	133	0.00131846653431112	0.00933913795137046
Neisseria	collection_season2	spring	-1.29238262542264	0.40448983414171	462	133	0.00149482719193613	0.00977387010112082
Corynebacterium	collection_season2	autumn	1.51087593211118	0.490289424301591	462	392	0.00219216205156686	0.0133095553130845
Prevotella	age_days_numeric	age_days_numeric	-0.221868301897126	0.0747486185045257	462	59	0.00318372803229113	0.0176962427625628
Streptobacillus	collection_season2	spring	-0.836156203057415	0.283349173612793	462	59	0.00333105746118828	0.0176962427625628
Corynebacterium	age_days_numeric	age_days_numeric	-0.433840825157795	0.148820483867397	462	392	0.00376413209625452	0.017775068232313
Fusobacterium	collection_season2	autumn	-1.08625060070072	0.370727055645349	462	78	0.00356818392615468	0.017775068232313
ASV_35	age_days_numeric	age_days_numeric	-0.222988725722081	0.0802521525082039	462	57	0.00572761943483587	0.0256235606295289
ASV_35	collection_season2	spring	-0.628789140035784	0.230052906928422	462	57	0.00651588219429038	0.0276924993257341
ASV_35	collection_season2	autumn	-0.667586361945689	0.257763186815058	462	57	0.00991335996296146	0.0401255046119869
Porphyromonas	collection_season2	spring	-0.707173309455371	0.306786035746358	462	95	0.0216123235530747	0.0832742470689339
Streptococcus	collection_season2	spring	-0.95831819916193	0.418639975206695	462	399	0.0225330315598292	0.0832742470689339
Streptobacillus	age_days_numeric	age_days_numeric	-0.220162408539513	0.0992999348346169	462	59	0.0271990623084616	0.0963300123424681
Alloprevotella	collection_season2	spring	-0.63417846372754	0.299371276822577	462	82	0.0346842977440849	0.10919130771286
Streptobacillus	collection_season2	autumn	-0.675632782235092	0.317846825809899	462	59	0.0340778446705735	0.10919130771286
Haemophilus	collection_season2	spring	1.178224269924	0.551563125341135	462	383	0.0332207402322675	0.10919130771286
Gemella	collection_season2	autumn	-0.566277631661101	0.275367729388956	462	70	0.0403085583511761	0.122365266423213
Fusobacterium	collection_season2	spring	-0.675270801339732	0.332990805906352	462	78	0.0431668035532311	0.126523389724988
ASV_22	collection_season2	autumn	-0.745228278686464	0.370347278920701	462	177	0.0448445608980982	0.127059589211278
Gemella	collection_season2	spring	-0.471894533760256	0.243007622119408	462	70	0.0527762634369322	0.144709109423846
Corynebacterium	collection_season2	spring	0.830321473891961	0.441293277731968	462	392	0.0605577556674775	0.151394389168694
Alloprevotella	edu	secondary_any tertiary	0.56104848832998	0.291149832580711	462	82	0.0577362400117319	0.151394389168694
Helcococcus	edu	secondary_any tertiary	-0.615135229892723	0.322273945481775	462	66	0.0601114847139778	0.151394389168694
Haemophilus	age_days_numeric	age_days_numeric	0.345801192107724	0.1858687594769	462	383	0.0635877066665113	0.15442728761867
Helcococcus	collection_season2	winter	0.315821051773162	0.176602525070287	462	66	0.074443677535704	0.175769794181523
Dolosigranulum	edu	secondary_any tertiary	-0.800833394635157	0.44825384530885	462	396	0.0780466007076095	0.179296244868833
Helcococcus	collection_season2	spring	0.306274323913797	0.17616210539114	462	66	0.0828477886822968	0.185317422052506
Alloprevotella	collection_season2	autumn	-0.577493877395177	0.33606863307827	462	82	0.0864156994554493	0.188341909069569
Porphyromonas	collection_season2	autumn	-0.565736441116844	0.342955374237083	462	95	0.0997357080909124	0.211938379693189
Moraxella	collection_season2	autumn	0.451393990972277	0.277470524424048	462	459	0.104490368151834	0.216626372997704
Haemophilus	edu	secondary_any tertiary	1.18356305652307	0.732489788423712	462	383	0.110329943963889	0.22328679135549
Prevotella	collection_season2	autumn	-0.379315789258686	0.244779973445687	462	59	0.121963279744396	0.241090204145899
Staphylococcus	collection_season2	spring	-0.385483334041243	0.287056474079381	462	79	0.179978907479242	0.347686525812172
Prevotella	edu	secondary_any tertiary	0.347246628844104	0.268501668912924	462	59	0.199862454878088	0.377517970325278
Prevotella	collection_season2	winter	-0.276366975990567	0.218904438551039	462	59	0.207420114157177	0.377664690945847
Fusobacterium	age_days_numeric	age_days_numeric	-0.142553639888266	0.113234813571775	462	78	0.208826358522998	0.377664690945847
Alloprevotella	age_days_numeric	age_days_numeric	0.128574147966344	0.105223950177926	462	82	0.222491051768561	0.39399457084016
Haemophilus	collection_season2	autumn	-0.738892955301586	0.612689029408578	462	383	0.228491948662128	0.396363584413896
Prevotella	collection_season2	spring	-0.242044572282407	0.219880349098414	462	59	0.271579062855482	0.452631771425803
Moraxella	edu	secondary_any tertiary	-0.305428082085666	0.273462843043506	462	459	0.267611858339691	0.452631771425803
ASV_35	edu	secondary_any tertiary	0.254218969173589	0.233479087056335	462	57	0.279696759298071	0.457196625775693
Dolosigranulum	collection_season2	autumn	0.450249568970117	0.453420258343226	462	396	0.321251443802128	0.515214579682658
Porphyromonas	age_days_numeric	age_days_numeric	-0.0903038187148711	0.106050984472606	462	95	0.395015582083063	0.621783786612229
Staphylococcus	age_days_numeric	age_days_numeric	-0.0815400111220161	0.102254312672235	462	79	0.425698529234113	0.657897726998174
Fusobacterium	edu	secondary_any tertiary	0.312813645468893	0.405551839469381	462	78	0.442936803531067	0.672314791073941
Dolosigranulum	age_days_numeric	age_days_numeric	-0.101752064895868	0.139797734940351	462	396	0.467148742485611	0.684614536401326
Dolosigranulum	collection_season2	spring	-0.295862746165107	0.4059994481501	462	396	0.466546791014141	0.684614536401326
Neisseria	edu	secondary_any tertiary	0.269551754811434	0.38669037206108	462	133	0.487905187044538	0.702914252521793
ASV_22	collection_season2	winter	-0.222327887608331	0.335311100622921	462	177	0.507655851947565	0.719179123592384
